file name,total expected,num of assigned genes,num of unassigned genes,ratio of assigned genes
GCF_000242435-GCF_000565485,0,1786,3472,0.3396728794218334
GCF_000242455-GCF_000439105,0,2468,8496,0.2251003283473185
GCF_000242455-GCF_000499525,0,2181,8380,0.2065145346084651
GCF_000242455-GCF_000612845,0,2477,8617,0.223273841716243
GCF_000242455-GCF_000686145,0,2074,8298,0.19996143463170074
GCF_000242455-GCF_001078055,0,3116,7933,0.28201647207892117
GCF_000242595-GCF_001278055,0,2095,4021,0.34254414650098103
GCF_000242615-GCF_000428885,0,3519,2733,0.5628598848368522
GCF_000242615-GCF_000590475,0,2634,4955,0.34708130188430625
GCF_000242635-GCF_000331005,0,3256,9945,0.24664798121354442
GCF_000242635-GCF_000375725,0,3085,7731,0.28522559171597633
GCF_000242635-GCF_000384175,0,3068,7632,0.2867289719626168
GCF_000242635-GCF_000696185,0,3022,7812,0.27893668081964185
GCF_000242635-GCF_000699505,0,1462,4137,0.2611180567958564
GCF_000242635-GCF_000717715,0,3158,8652,0.2674005080440305
GCF_000242635-GCF_000739615,0,3196,7280,0.3050782741504391
GCF_000242635-GCF_000744655,0,3057,8802,0.25777890209967114
GCF_000242635-GCF_000955975,0,2865,7354,0.2803601135140425
GCF_000242635-GCF_001418165,0,2831,7375,0.27738585145992556
GCF_000242635-GCF_001418465,0,3198,8884,0.26469127627876177
GCF_000242715-GCF_000243135,0,2813,9566,0.22723968010340093
GCF_000242715-GCF_000285835,0,4034,8004,0.3351054992523675
GCF_000242715-GCF_000372745,0,9599,8829,0.5208921206859127
GCF_000242715-GCF_000380165,0,8235,6037,0.5770039237668162
GCF_000242715-GCF_000403435,0,2729,10451,0.20705614567526556
GCF_000242715-GCF_000424765,0,9037,6041,0.5993500464252554
GCF_000242715-GCF_000428705,0,1501,9205,0.14020175602465906
GCF_000242715-GCF_000565175,0,1018,9172,0.0999018645731109
GCF_000242715-GCF_000696185,0,8507,7212,0.541192187798206
GCF_000242715-GCF_000717715,0,9406,7289,0.5634022162324049
GCF_000242715-GCF_000718985,0,7978,6057,0.5684360527253295
GCF_000242715-GCF_000719135,0,8383,6434,0.5657690490652628
GCF_000242715-GCF_000719285,0,11806,5276,0.691136869219061
GCF_000242715-GCF_000721445,0,9299,6398,0.5924061922660381
GCF_000242715-GCF_000955975,0,8561,6543,0.5668034957627118
GCF_000242715-GCF_001083795,0,8635,6945,0.5542362002567394
GCF_000242895-GCF_000264415,0,4253,3629,0.5395838619639686
GCF_000242895-GCF_000269905,0,3666,3485,0.5126555726471822
GCF_000242895-GCF_000271405,0,2563,4297,0.3736151603498542
GCF_000242895-GCF_000284515,0,4570,3720,0.5512665862484921
GCF_000242895-GCF_000285535,0,5409,3216,0.6271304347826087
GCF_000242895-GCF_000286315,0,4442,3515,0.5582505969586528
GCF_000242895-GCF_000297555,0,4675,3187,0.5946324090562198
GCF_000242895-GCF_000305495,0,5211,3330,0.6101159114857745
GCF_000242895-GCF_000307875,0,6298,3100,0.6701425835284103
GCF_000242895-GCF_000311725,0,5784,3245,0.6406025030457415
GCF_000242895-GCF_000317975,0,3112,4515,0.4080241248197194
GCF_000242895-GCF_000331575,0,4726,2908,0.6190725700812156
GCF_000242895-GCF_000342445,0,3517,3623,0.49257703081232496
GCF_000242895-GCF_000348905,0,4066,3386,0.5456253354804079
GCF_000242895-GCF_000407165,0,3149,4364,0.4191401570610941
GCF_000242895-GCF_000407185,0,3368,5310,0.38810785895367594
GCF_000242895-GCF_000407285,0,3005,3903,0.435002895193978
GCF_000242895-GCF_000407365,0,2867,3826,0.42835798595547586
GCF_000242895-GCF_000407485,0,3330,6069,0.35429300989466966
GCF_000242895-GCF_000407505,0,3018,4786,0.3867247565351102
GCF_000242895-GCF_000407565,0,2652,4010,0.39807865505854095
GCF_000242895-GCF_000407605,0,2792,3743,0.4272379495026779
GCF_000242895-GCF_000484595,0,4349,3309,0.5679028466962653
GCF_000242895-GCF_000496835,0,4804,3313,0.5918442774424049
GCF_000242895-GCF_000498295,0,2429,3657,0.39911271771278345
GCF_000242895-GCF_000504145,0,5388,3712,0.5920879120879121
GCF_000242895-GCF_000504165,0,5928,3440,0.6327924850555081
GCF_000242895-GCF_000513095,0,4618,3674,0.5569223347805113
GCF_000242895-GCF_000519265,0,2560,5037,0.3369751217585889
GCF_000242895-GCF_000565285,0,5720,3453,0.623569170391366
GCF_000242895-GCF_000586555,0,4180,3649,0.53391237705965
GCF_000242895-GCF_000620165,0,4785,2840,0.6275409836065574
GCF_000242895-GCF_000620845,0,3604,3532,0.5050448430493274
GCF_000242895-GCF_000702585,0,3615,3715,0.4931787175989086
GCF_000242895-GCF_000702605,0,3711,3847,0.49100291082296904
GCF_000242895-GCF_000708505,0,5363,3367,0.6143184421534937
GCF_000242895-GCF_000709935,0,5243,3124,0.6266284211784391
GCF_000242895-GCF_000712595,0,4973,3899,0.5605275022542832
GCF_000242895-GCF_000723525,0,4630,3490,0.5701970443349754
GCF_000242895-GCF_000744185,0,2783,3617,0.43484375
GCF_000242895-GCF_000744285,0,3070,3739,0.4508738434425026
GCF_000242895-GCF_000744375,0,3196,4773,0.4010540845777387
GCF_000242895-GCF_000744825,0,2747,3936,0.4110429447852761
GCF_000242895-GCF_000745125,0,2882,3734,0.4356106408706167
GCF_000242895-GCF_000775615,0,4256,3177,0.572581730122427
GCF_000242895-GCF_000786645,0,4542,3475,0.5665460895596857
GCF_000242895-GCF_000812025,0,4620,3364,0.5786573146292585
GCF_000242895-GCF_000826145,0,3839,3334,0.5352014498815001
GCF_000242895-GCF_000829435,0,4822,3050,0.6125508130081301
GCF_000242895-GCF_000829445,0,4501,3223,0.5827291558777835
GCF_000242895-GCF_000829515,0,4663,3170,0.5953019277416061
GCF_000242895-GCF_000829555,0,4951,3349,0.5965060240963855
GCF_000242895-GCF_000970675,0,4538,3174,0.5884336099585062
GCF_000242895-GCF_000972245,0,5264,3757,0.5835273251302516
GCF_000242895-GCF_001050115,0,4460,2810,0.6134800550206327
GCF_000242895-GCF_001183965,0,4953,3299,0.6002181289384392
GCF_000242895-GCF_001274935,0,5275,3621,0.5929631294964028
GCF_000242895-GCF_001420595,0,5809,3575,0.6190323955669225
GCF_000242895-GCF_001420715,0,5450,3714,0.5947184635530336
GCF_000242895-GCF_001439625,0,5694,3073,0.6494810083266795
GCF_000242895-GCF_001439915,0,5568,3304,0.6275924256086565
GCF_000242915-GCF_000744775,0,1775,3544,0.33370934386162815
GCF_000242915-GCF_000746845,0,1957,3712,0.3452107955547716
GCF_000242915-GCF_001280565,0,1930,4506,0.29987569919204476
GCF_000242935-GCF_000576305,0,2622,7193,0.267142129393785
GCF_000242935-GCF_000757885,0,3334,7565,0.30589962381869895
GCF_000242935-GCF_000758665,0,3647,8741,0.2943978043267678
GCF_000242935-GCF_000758725,0,3583,7875,0.3127072787572002
GCF_000242935-GCF_000949425,0,2823,7827,0.2650704225352113
GCF_000242935-GCF_000972765,0,4651,3957,0.5403113382899628
GCF_000242955-GCF_000376245,0,1560,3240,0.325
GCF_000242955-GCF_000950575,0,1840,4122,0.30862126803086215
GCF_000243015-GCF_000377525,0,1785,6527,0.2147497593840231
GCF_000243015-GCF_000426585,0,3328,1483,0.6917480773228019
GCF_000243015-GCF_000612055,0,1404,2981,0.3201824401368301
GCF_000243015-GCF_000766005,0,2252,2018,0.527400468384075
GCF_000243015-GCF_001011035,0,1896,6986,0.21346543571267731
GCF_000243035-GCF_000376825,0,1360,3859,0.26058631921824105
GCF_000243075-GCF_000981525,0,1670,3783,0.30625343847423436
GCF_000243115-GCF_000246855,0,6087,4831,0.5575196922513281
GCF_000243115-GCF_000424825,0,2553,7007,0.2670502092050209
GCF_000243115-GCF_000425585,0,4794,2885,0.6243000390675869
GCF_000243115-GCF_000731915,0,539,3978,0.11932698693823333
GCF_000243115-GCF_001235855,0,1695,4255,0.2848739495798319
GCF_000243135-GCF_000244895,0,4825,3456,0.5826590991426156
GCF_000243135-GCF_000245355,0,2686,9382,0.22257209148160426
GCF_000243135-GCF_000253235,0,2628,7683,0.25487343613616525
GCF_000243135-GCF_000255115,0,4386,3194,0.5786279683377309
GCF_000243135-GCF_000317595,0,2760,8637,0.24216899183995788
GCF_000243135-GCF_000331005,0,2747,9426,0.22566335332292778
GCF_000243135-GCF_000342125,0,2438,6852,0.26243272335844997
GCF_000243135-GCF_000349325,0,2730,8695,0.23894967177242887
GCF_000243135-GCF_000359525,0,2499,6442,0.2794989374790292
GCF_000243135-GCF_000367365,0,2942,10528,0.2184112843355605
GCF_000243135-GCF_000373565,0,2675,8443,0.24060082748695807
GCF_000243135-GCF_000373625,0,2495,6608,0.27408546632978137
GCF_000243135-GCF_000377525,0,2564,6577,0.2804944754403238
GCF_000243135-GCF_000384175,0,2585,7087,0.2672663358147229
GCF_000243135-GCF_000424825,0,2497,6482,0.27809332887849425
GCF_000243135-GCF_000424945,0,2796,8476,0.24804826117814052
GCF_000243135-GCF_000424965,0,2420,5862,0.2921999517024873
GCF_000243135-GCF_000444875,0,2542,7131,0.26279334229298046
GCF_000243135-GCF_000445445,0,3509,4460,0.4403312837244322
GCF_000243135-GCF_000470535,0,2538,7132,0.2624612202688728
GCF_000243135-GCF_000478605,0,2369,6165,0.277595500351535
GCF_000243135-GCF_000497405,0,2206,5236,0.2964256920182747
GCF_000243135-GCF_000497445,0,2700,8399,0.24326515902333543
GCF_000243135-GCF_000695235,0,2673,8074,0.24872057318321392
GCF_000243135-GCF_000709915,0,2583,6988,0.2698777557204054
GCF_000243135-GCF_000716165,0,2534,7864,0.24370071167532217
GCF_000243135-GCF_000716215,0,2449,7614,0.24336678922786445
GCF_000243135-GCF_000716335,0,2551,7194,0.2617752693689071
GCF_000243135-GCF_000716805,0,2870,9631,0.22958163346932245
GCF_000243135-GCF_000717745,0,2599,7222,0.2646370023419204
GCF_000243135-GCF_000718015,0,2422,6525,0.2707052643344138
GCF_000243135-GCF_000718095,0,2584,7290,0.2616973870771724
GCF_000243135-GCF_000718165,0,2893,10222,0.22058711399161265
GCF_000243135-GCF_000719105,0,2479,6604,0.27292744687878456
GCF_000243135-GCF_000719335,0,2615,7037,0.27092830501450477
GCF_000243135-GCF_000719775,0,2437,7069,0.25636440143067535
GCF_000243135-GCF_000720325,0,2688,8787,0.2342483660130719
GCF_000243135-GCF_000720455,0,2565,7762,0.248378038152416
GCF_000243135-GCF_000720475,0,2549,8067,0.24010926902788243
GCF_000243135-GCF_000720535,0,2566,7005,0.26810155678612474
GCF_000243135-GCF_000720765,0,2777,9437,0.2273620435565744
GCF_000243135-GCF_000720995,0,2567,7494,0.2551436238942451
GCF_000243135-GCF_000721105,0,2754,8861,0.23710718897976754
GCF_000243135-GCF_000721375,0,2662,7861,0.252969685450917
GCF_000243135-GCF_000721445,0,2516,7268,0.2571545380212592
GCF_000243135-GCF_000725495,0,2718,8609,0.23995762337776994
GCF_000243135-GCF_000725575,0,2619,8294,0.23998900394025474
GCF_000243135-GCF_000725795,0,2469,6342,0.2802179094313926
GCF_000243135-GCF_000725805,0,2617,7948,0.24770468528159015
GCF_000243135-GCF_000739045,0,2569,7224,0.26233023588277343
GCF_000243135-GCF_000745675,0,2532,6788,0.2716738197424893
GCF_000243135-GCF_000761215,0,2564,6915,0.2704926680029539
GCF_000243135-GCF_000819545,0,2482,6939,0.26345398577645684
GCF_000243135-GCF_000830005,0,2737,8308,0.24780443639655952
GCF_000243135-GCF_000952035,0,2670,8274,0.24396929824561403
GCF_000243135-GCF_000960765,0,4567,3369,0.5754788306451613
GCF_000243135-GCF_000964305,0,2436,5979,0.2894830659536542
GCF_000243135-GCF_000993785,0,2263,6061,0.271864488226814
GCF_000243135-GCF_001011035,0,2655,7056,0.27340129749768305
GCF_000243135-GCF_001013905,0,2592,7223,0.26408558329088133
GCF_000243135-GCF_001029295,0,4024,3878,0.5092381675525184
GCF_000243135-GCF_001270575,0,2594,7664,0.2528758042503412
GCF_000243135-GCF_001293595,0,2484,6340,0.2815049864007253
GCF_000243135-GCF_001298545,0,2816,9007,0.23817981899687052
GCF_000243135-GCF_001418415,0,2654,7426,0.2632936507936508
GCF_000243135-GCF_001418465,0,2677,8377,0.2421747783607744
GCF_000243135-GCF_001418585,0,2616,8658,0.23203831825439064
GCF_000243155-GCF_000244895,0,5598,3414,0.6211717709720372
GCF_000243155-GCF_000255115,0,4895,3416,0.5889784622789075
GCF_000243155-GCF_000512895,0,3586,2990,0.545316301703163
GCF_000243155-GCF_000960765,0,4984,3683,0.5750548055844006
GCF_000243155-GCF_001029295,0,4370,4263,0.50619715046913
GCF_000243215-GCF_000246855,0,3655,6451,0.3616663368296062
GCF_000243215-GCF_000411355,0,1910,3604,0.34639100471527023
GCF_000243215-GCF_000703005,0,1918,3554,0.3505116959064328
GCF_000243235-GCF_000364325,0,1195,3655,0.2463917525773196
GCF_000243235-GCF_000747315,0,1642,3775,0.30311980801181465
GCF_000243235-GCF_001046875,0,1975,4636,0.29874451671456664
GCF_000243255-GCF_000427685,0,2137,4413,0.32625954198473284
GCF_000243315-GCF_000264495,0,1604,2525,0.3884717849358198
GCF_000243315-GCF_000346595,0,494,3306,0.13
GCF_000243315-GCF_001021085,0,498,3221,0.1339069642376983
GCF_000243395-GCF_000744105,0,2496,5408,0.3157894736842105
GCF_000243395-GCF_000745905,0,2484,4196,0.3718562874251497
GCF_000243395-GCF_000830005,0,5632,6332,0.47074557004346373
GCF_000243395-GCF_001282625,0,1874,4550,0.29171855541718555
GCF_000243395-GCF_001428625,0,2789,6219,0.30961367673179396
GCF_000243415-GCF_000257745,0,6610,3885,0.6298237255836112
GCF_000243415-GCF_000277125,0,7573,3798,0.6659924369008883
GCF_000243415-GCF_000308495,0,6125,6330,0.49177037334403856
GCF_000243415-GCF_000308575,0,6857,5952,0.535326723397611
GCF_000243415-GCF_000308675,0,5891,5577,0.5136902685734217
GCF_000243415-GCF_000308695,0,6740,6420,0.5121580547112462
GCF_000243415-GCF_000312385,0,5658,5017,0.5300234192037471
GCF_000243415-GCF_000340435,0,6190,4001,0.6073986851143166
GCF_000243415-GCF_000380645,0,5864,5596,0.5116928446771378
GCF_000243415-GCF_000511175,0,2065,7155,0.2239696312364425
GCF_000243415-GCF_000613245,0,7624,3998,0.6559972466012735
GCF_000243415-GCF_000725405,0,3618,5523,0.39579914670167377
GCF_000243415-GCF_000759695,0,7141,3977,0.6422917790969599
GCF_000243415-GCF_000975265,0,3309,5145,0.3914123491838183
GCF_000243415-GCF_001021505,0,6935,4112,0.6277722458586041
GCF_000243415-GCF_001417955,0,8496,4387,0.6594737250640379
GCF_000243455-GCF_000251105,0,1982,2190,0.475071907957814
GCF_000243715-GCF_000243735,0,6204,1798,0.7753061734566359
GCF_000243715-GCF_000244755,0,6416,1418,0.8189941281593056
GCF_000243715-GCF_000306255,0,5381,2295,0.7010161542470037
GCF_000243715-GCF_000306675,0,5200,2333,0.6902960307978229
GCF_000243715-GCF_000332415,0,5367,2200,0.7092639090788952
GCF_000243735-GCF_000244755,0,6281,1599,0.7970812182741117
GCF_000243735-GCF_000284235,0,2177,4660,0.31841450928769927
GCF_000243735-GCF_000306115,0,6172,1896,0.7649975210708974
GCF_000243735-GCF_000597805,0,1610,4071,0.2834008097165992
GCF_000244515-GCF_000244755,0,5320,1997,0.7270739374060408
GCF_000244515-GCF_000284235,0,1972,4302,0.3143130379343322
GCF_000244515-GCF_000597805,0,1378,3740,0.2692457991402892
GCF_000244755-GCF_000306115,0,6677,1223,0.8451898734177216
GCF_000244755-GCF_000306255,0,5410,2144,0.7161768599417527
GCF_000244755-GCF_000306675,0,5256,2155,0.7092160302253407
GCF_000244755-GCF_000332415,0,5466,1979,0.7341840161182002
GCF_000244755-GCF_000813245,0,803,4902,0.14075372480280457
GCF_000244755-GCF_000993805,0,782,4714,0.14228529839883552
GCF_000244895-GCF_000429925,0,3001,5869,0.3383314543404735
GCF_000244895-GCF_000725345,0,4071,5552,0.42304894523537356
GCF_000244895-GCF_001029295,0,5204,4513,0.5355562416383658
GCF_000244955-GCF_000314835,0,2624,6483,0.288130009882508
GCF_000244955-GCF_001282625,0,1937,5817,0.24980655145731234
GCF_000244975-GCF_000383795,0,5843,2365,0.7118664717348928
GCF_000244975-GCF_000719975,0,6774,2769,0.7098396730587866
GCF_000244975-GCF_000745905,0,2656,4806,0.35593674618064863
GCF_000244975-GCF_001282625,0,2032,5174,0.2819872328615043
GCF_000244995-GCF_000282655,0,5539,3812,0.5923430649128435
GCF_000244995-GCF_000282995,0,3731,3477,0.5176193118756937
GCF_000244995-GCF_000381125,0,4704,3257,0.5908805426453964
GCF_000244995-GCF_000688115,0,4840,3788,0.5609643022716736
GCF_000244995-GCF_000689195,0,5380,3293,0.6203159229793612
GCF_000244995-GCF_000739875,0,4420,3576,0.552776388194097
GCF_000244995-GCF_000799305,0,6526,4278,0.6040355423917068
GCF_000244995-GCF_000967915,0,1349,5081,0.2097978227060653
GCF_000244995-GCF_001298675,0,4631,3760,0.5519008461446788
GCF_000244995-GCF_001302245,0,3052,6866,0.30772333131679774
GCF_000244995-GCF_001421785,0,3031,4729,0.39059278350515464
GCF_000244995-GCF_001424785,0,6204,4184,0.5972275702733923
GCF_000244995-GCF_001425785,0,5992,4670,0.5619958731945226
GCF_000244995-GCF_001425865,0,6179,3302,0.6517245016348486
GCF_000244995-GCF_001427705,0,5899,4010,0.5953173882329196
GCF_000244995-GCF_001447195,0,4787,3737,0.5615908024401689
GCF_000245055-GCF_000755145,0,1691,4408,0.2772585669781931
GCF_000245075-GCF_000380225,0,2557,6779,0.2738860325621251
GCF_000245355-GCF_000269985,0,8989,6951,0.5639272271016311
GCF_000245355-GCF_000375725,0,10055,5335,0.6533463287849253
GCF_000245355-GCF_000379465,0,7255,9232,0.4400436707709104
GCF_000245355-GCF_000420605,0,3046,7638,0.2850992137776114
GCF_000245355-GCF_000424765,0,9002,5765,0.609602492043069
GCF_000245355-GCF_000424845,0,7381,5682,0.5650310035979484
GCF_000245355-GCF_000429085,0,9502,5327,0.6407714613257806
GCF_000245355-GCF_000696185,0,8334,7074,0.5408878504672897
GCF_000245355-GCF_000710465,0,9292,7371,0.5576426813899058
GCF_000245355-GCF_000717715,0,9383,7001,0.57269287109375
GCF_000245355-GCF_000717725,0,7929,6082,0.5659124973235315
GCF_000245355-GCF_000718025,0,9254,6956,0.5708821714990746
GCF_000245355-GCF_000718635,0,9716,5794,0.6264345583494519
GCF_000245355-GCF_000718985,0,8166,5558,0.5950160303118625
GCF_000245355-GCF_000719265,0,9018,5637,0.615353121801433
GCF_000245355-GCF_000719285,0,11660,5111,0.6952477490906923
GCF_000245355-GCF_000721255,0,8569,6242,0.5785564782931605
GCF_000245355-GCF_000721265,0,9242,5561,0.6243329054921299
GCF_000245355-GCF_000721445,0,9171,6215,0.5960613544780969
GCF_000245355-GCF_000721495,0,9545,6271,0.6035027819929185
GCF_000245355-GCF_000744225,0,8899,6875,0.5641562064156206
GCF_000245355-GCF_000744655,0,9046,7387,0.5504776973163756
GCF_000245355-GCF_000744705,0,9187,7626,0.5464224112294058
GCF_000245355-GCF_000744785,0,8909,6650,0.5725946397583392
GCF_000245355-GCF_000744815,0,8621,6518,0.569456370962415
GCF_000245355-GCF_000745345,0,8117,6387,0.5596387203530061
GCF_000245355-GCF_000938975,0,11231,6831,0.6218026796589525
GCF_000245355-GCF_000955975,0,8406,6387,0.5682417359561955
GCF_000245355-GCF_001281045,0,937,8896,0.09529136580901047
GCF_000245355-GCF_001418255,0,2818,8938,0.2397073834637632
GCF_000245355-GCF_001418495,0,7339,5765,0.5600579975579976
GCF_000245355-GCF_001418575,0,9255,6131,0.601520863122319
GCF_000245755-GCF_000304215,0,1295,2125,0.3786549707602339
GCF_000245755-GCF_000381765,0,1424,2901,0.3292485549132948
GCF_000245755-GCF_000964245,0,1351,3995,0.25271230826786384
GCF_000245755-GCF_000993785,0,1589,5297,0.23075805983154227
GCF_000245755-GCF_001444405,0,1589,4343,0.26786918408631155
GCF_000245775-GCF_000260275,0,1921,2649,0.4203501094091904
GCF_000245775-GCF_000286335,0,2064,2768,0.4271523178807947
GCF_000245775-GCF_000295715,0,1947,2746,0.41487321542723204
GCF_000245775-GCF_000332735,0,1990,2756,0.4193004635482512
GCF_000245775-GCF_000371785,0,2015,5014,0.2866695120216247
GCF_000245775-GCF_000499705,0,1944,2725,0.41636324694795457
GCF_000245775-GCF_000816085,0,1968,2674,0.4239551917277036
GCF_000245775-GCF_000820845,0,1979,3476,0.36278643446379466
GCF_000245775-GCF_000972575,0,2052,2938,0.41122244488977955
GCF_000245775-GCF_001045675,0,2827,2436,0.5371461143834315
GCF_000245775-GCF_001188915,0,2021,2696,0.4284502861988552
GCF_000245775-GCF_001432245,0,2121,2864,0.4254764292878636
GCF_000245795-GCF_000513115,0,1989,3327,0.3741534988713318
GCF_000245795-GCF_000525915,0,1699,1855,0.47805289814293755
GCF_000245795-GCF_000585255,0,2041,1504,0.57574047954866
GCF_000245815-GCF_000413055,0,1377,2501,0.3550799381124291
GCF_000245815-GCF_000756715,0,1917,1839,0.5103833865814696
GCF_000245815-GCF_001278805,0,2377,4015,0.37187108886107634
GCF_000246855-GCF_000374125,0,6322,5597,0.5304136253041363
GCF_000246855-GCF_000425585,0,6295,4674,0.5738900537879479
GCF_000246875-GCF_000265245,0,5131,2246,0.6955401924901722
GCF_000246875-GCF_000275725,0,5352,2169,0.7116074990027922
GCF_000246875-GCF_000334215,0,4240,2498,0.6292668447610567
GCF_000246875-GCF_000377665,0,5797,2076,0.736313984504001
GCF_000246875-GCF_000378505,0,5881,2416,0.7088104134024347
GCF_000246875-GCF_000425725,0,4430,2437,0.6451143148390854
GCF_000246875-GCF_000475415,0,5123,2385,0.6823388385721897
GCF_000246875-GCF_000686925,0,5443,2091,0.7224581895407486
GCF_000246875-GCF_000696485,0,5717,2131,0.7284658511722731
GCF_000246875-GCF_000741255,0,1496,4223,0.2615841930407414
GCF_000246875-GCF_000967645,0,5812,2806,0.6744024135530285
GCF_000246875-GCF_001431725,0,5847,2430,0.7064153678869155
GCF_000246925-GCF_000312025,0,2200,896,0.710594315245478
GCF_000246925-GCF_000427335,0,1375,3720,0.2698724239450442
GCF_000246925-GCF_000747525,0,1543,4503,0.2552100562355276
GCF_000246945-GCF_000701485,0,578,2898,0.16628308400460298
GCF_000246985-GCF_000258515,0,2988,1081,0.7343327598918653
GCF_000246985-GCF_000263735,0,2934,1143,0.7196467991169978
GCF_000246985-GCF_000265525,0,3026,1290,0.701112140871177
GCF_000246985-GCF_000430485,0,3447,965,0.7812783318223028
GCF_000246985-GCF_000468755,0,962,3745,0.20437646059060974
GCF_000246985-GCF_000517445,0,3263,1073,0.7525369003690037
GCF_000246985-GCF_000585495,0,3195,1216,0.7243255497619587
GCF_000246985-GCF_000725425,0,3212,1017,0.7595176164577915
GCF_000246985-GCF_000769655,0,3259,1206,0.72989921612542
GCF_000246985-GCF_001317345,0,3239,945,0.7741395793499044
GCF_000247475-GCF_000279995,0,3374,3436,0.49544787077826724
GCF_000247475-GCF_000330885,0,7222,3730,0.6594229364499635
GCF_000247475-GCF_000373205,0,2672,5181,0.3402521329428244
GCF_000247475-GCF_000376125,0,5939,3962,0.5998384001615998
GCF_000247475-GCF_000379605,0,7319,3587,0.6710984779020722
GCF_000247475-GCF_000409565,0,4850,3301,0.5950190160716476
GCF_000247475-GCF_000496305,0,5275,3840,0.5787164015359297
GCF_000247475-GCF_000510685,0,7066,3794,0.6506445672191529
GCF_000247475-GCF_000559065,0,5950,3773,0.6119510439164867
GCF_000247475-GCF_000577275,0,7255,3930,0.6486365668305767
GCF_000247475-GCF_000621665,0,5880,2588,0.6943788379782712
GCF_000247475-GCF_000722615,0,6516,3091,0.6782554387425835
GCF_000247475-GCF_000731315,0,7220,3641,0.664763833901114
GCF_000247475-GCF_000735585,0,4976,3856,0.5634057971014492
GCF_000247475-GCF_000744505,0,7530,4175,0.643314822725331
GCF_000247475-GCF_000757525,0,7190,3551,0.6693976352294945
GCF_000247475-GCF_000803065,0,4301,5724,0.4290274314214464
GCF_000247475-GCF_000816845,0,7458,4058,0.6476207016325113
GCF_000247475-GCF_000960975,0,5537,3674,0.6011290847899251
GCF_000247475-GCF_000967425,0,6129,3003,0.6711563731931669
GCF_000247475-GCF_001005825,0,6937,3568,0.6603522132317944
GCF_000247475-GCF_001426565,0,6632,3096,0.6817434210526315
GCF_000247495-GCF_000368565,0,3535,3177,0.5266686531585221
GCF_000247495-GCF_000368765,0,3357,2298,0.5936339522546419
GCF_000247495-GCF_000368785,0,3144,2183,0.5902008635254364
GCF_000247495-GCF_000382145,0,3560,1580,0.6926070038910506
GCF_000247495-GCF_000488275,0,3146,2432,0.5640014342058085
GCF_000247495-GCF_001462175,0,3758,1220,0.7549216552832463
GCF_000247605-GCF_000527075,0,2254,5600,0.28698752228163993
GCF_000247605-GCF_000702965,0,3261,6339,0.3396875
GCF_000247715-GCF_000250675,0,7271,6005,0.5476800241036457
GCF_000247715-GCF_000272005,0,2468,5691,0.3024880500061282
GCF_000247715-GCF_000308615,0,7255,6870,0.5136283185840708
GCF_000247715-GCF_000308655,0,6932,5294,0.5669883854081466
GCF_000247715-GCF_000341795,0,6755,3424,0.6636211808625602
GCF_000247715-GCF_000383535,0,7003,3153,0.6895431272154392
GCF_000247715-GCF_000524475,0,5624,3551,0.6129700272479564
GCF_000247715-GCF_001424365,0,6372,2716,0.7011443661971831
GCF_000247775-GCF_000255495,0,2356,1474,0.6151436031331593
GCF_000247775-GCF_000260395,0,2795,1378,0.6697819314641744
GCF_000247775-GCF_000260775,0,2345,1370,0.6312247644683715
GCF_000247775-GCF_000298115,0,2551,1622,0.6113108075724898
GCF_000247775-GCF_000304715,0,1892,1115,0.629198536747589
GCF_000247775-GCF_000312405,0,2642,1016,0.722252597047567
GCF_000247775-GCF_000425885,0,2475,2235,0.5254777070063694
GCF_000247775-GCF_000469325,0,2431,2265,0.5176746166950597
GCF_000247775-GCF_000511795,0,2469,1631,0.6021951219512195
GCF_000247775-GCF_000565485,0,2839,2179,0.5657632522917497
GCF_000247775-GCF_000583655,0,2201,1836,0.5452068367599703
GCF_000247775-GCF_000583695,0,2315,2341,0.49720790378006874
GCF_000247775-GCF_000615805,0,1993,1631,0.5499448123620309
GCF_000247775-GCF_000740055,0,2230,1362,0.6208240534521158
GCF_000247775-GCF_000741865,0,2010,1235,0.6194144838212635
GCF_000247775-GCF_000817295,0,588,1688,0.2583479789103691
GCF_000247775-GCF_000829395,0,2586,1466,0.638203356367226
GCF_000247775-GCF_000876205,0,2358,1188,0.6649746192893401
GCF_000247775-GCF_001039045,0,2672,1789,0.5989688410670253
GCF_000247775-GCF_001311115,0,1763,1270,0.5812726673260797
GCF_000247775-GCF_001311195,0,1522,2075,0.4231303864331387
GCF_000247775-GCF_001311785,0,1642,2004,0.4503565551289084
GCF_000247775-GCF_001312845,0,1986,2161,0.4789004099348927
GCF_000247775-GCF_001312865,0,1556,1716,0.47555012224938875
GCF_000247775-GCF_001433995,0,2601,1668,0.6092761770906535
GCF_000247775-GCF_001434255,0,2700,2040,0.569620253164557
GCF_000247775-GCF_001434315,0,2424,1136,0.6808988764044944
GCF_000247775-GCF_001434575,0,2677,2088,0.5618048268625393
GCF_000247775-GCF_001434705,0,2245,1679,0.5721202854230377
GCF_000247775-GCF_001434895,0,2632,1541,0.6307213036184999
GCF_000247775-GCF_001435345,0,2294,1042,0.6876498800959233
GCF_000247775-GCF_001435585,0,2490,2347,0.5147818896009924
GCF_000247775-GCF_001435835,0,1975,1511,0.5665519219736087
GCF_000247775-GCF_001435995,0,1963,1273,0.6066131025957973
GCF_000247775-GCF_001436045,0,2422,1023,0.7030478955007257
